"name","file_system","mount_point","size","computer","provided_by","computer.disk_space","computer.name","computer.os","computer.used_for"
"/dev/mapper/vg00-lv_opt","ext4","/opt","3.8 GB","argebzstgdb01","","4 649","argebzstgdb01","Linux Red Hat","Preproduction"
"/dev/sda1","xfs","/boot","1014.0 MB","sina-yump01","/dev/sda1","1 050","sina-yump01","Linux Red Hat","Production"
"/dev/mapper/rhel-root","xfs","/","4.9 GB","sanasoap03","","137","sanasoap03","Linux Red Hat","Production"
"/dev/nvme0n1p2","xfs","/","100.0 GB","saag-hyslr2s01","/dev/nvme0n1p2","99,99","saag-hyslr2s01","Linux Red Hat","Preproduction"
"/dev/mapper/vg_data-lv_data","xfs","/data","50.0 GB","saeu-vdbwp01","","205","saeu-vdbwp01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_tmp","xfs","/tmp","1014.0 MB","saho-archp01","","249","saho-archp01","Linux Red Hat","Production"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/AdminCentral","nfs4","/admin/central","1.7 TB","ai-samba-prod","","114","ai-samba-prod","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_opt","xfs","/opt","5.0 GB","saag-terraap01","","551","saag-terraap01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_admin","xfs","/admin","60.7 MB","saho-alfrp04","","139","saho-alfrp04","Linux Red Hat","Production"
"/dev/mapper/vg03-lvoraback","ext4","/oraback","688.9 GB","argebzqadb01","","1 859,14","argebzqadb01","Linux Red Hat","Preproduction"
"eu-atdwhDB-prod:/eu-atdwhdb-prod/db/temp_dumps","nfs4","/home/interfaces/ATDUMPS","244.9 GB","siai-gatwp01","","631","siai-gatwp01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_home","ext4","/home","58.0 MB","saeu-madiv01","","200","saeu-madiv01","Linux Red Hat","Preproduction"
"/dev/mapper/vg00-rootvol","ext4","/","10.0 GB","saag-hyftssp01","","692","saag-hyftssp01","Linux Red Hat","Production"
"/dev/sda2","xfs","/boot","494.7 MB","saeu-cockp01","/dev/sda2","304","saeu-cockp01","Linux Red Hat","Production"
"/dev/mapper/rhel-usr","xfs","/usr","5.7 GB","sanasoap03","","137","sanasoap03","Linux Red Hat","Production"
"/dev/sda1","ext4","/boot","239.9 MB","argebzprdend02","/dev/sda1","1 205","argebzprdend02","Linux Red Hat","Production"
"/dev/mapper/vg_data-lv_esb","xfs","/home/esb","40.0 GB","saeu-esbmp01","","218","saeu-esbmp01","Linux Red Hat","Production"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/AdminCentral","nfs4","/admin/central","1.7 TB","saif-rhelpocd01","","100","saif-rhelpocd01","Linux Red Hat","Sandbox"
"/dev/mapper/vg_root-lv_root","xfs","/","10.0 GB","saeu-esbmp01","","218","saeu-esbmp01","Linux Red Hat","Production"
"/dev/mapper/vg04-sdisk09","ext4","/sdisk09","19.6 GB","argebzstgdb01","","4 649","argebzstgdb01","Linux Red Hat","Preproduction"
"eu-ialadinAS-pprd:/interfaces","nfs4","/home/interfaces/IALADIN","10.0 GB","siai-gatwv01","","352","siai-gatwv01","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_home","xfs","/home","124.7 MB","saho-alfrv03","","139","saho-alfrv03","Linux Red Hat","Preproduction"
"/dev/xvda2","xfs","/","50.0 GB","ip-10-198-12-19","/dev/xvda2","49,99","ip-10-198-12-19","Linux Red Hat","Production"
"/dev/mapper/vg_data-lv_ftpphoenix","xfs","/home/s_ftpphoenix","194.7 MB","saai-autop02","","262","saai-autop02","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_tmp","xfs","/tmp","11.0 GB","SIWW-OCUMP02","","590","SIWW-OCUMP02","Linux Red Hat","Production"
"/dev/mapper/data01-lv_d01_local","ext4","/d01","236.1 GB","adc-al-lnx47","","556,84","adc-al-lnx47","Linux Red Hat","Production"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/AdminCentral","nfs4","/admin/central","1.7 TB","saeu-madiv01","","200","saeu-madiv01","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_root","xfs","/","10.0 GB","SAAI-SAPRP01","","105","SAAI-SAPRP01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_cva","xfs","/cva","10.0 GB","saag-terraap02","","551","saag-terraap02","Linux Red Hat","Production"
"eu-ixosgz-prod:/exportfs/home/interfacesIXOS","nfs4","/home/interfaces/IXOS","35.0 GB","siai-gatwp01","","631","siai-gatwp01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_homesansip","xfs","/home/s_ansip","220.7 MB","co-esbgw02-prod","","126","co-esbgw02-prod","Linux Red Hat","Production"
"/dev/mapper/vg00-varvol","ext4","/var","13.7 GB","argebzprdpub02","","908","argebzprdpub02","Linux Red Hat","Production"
"/dev/mapper/sysvg-LogVol02","","/tmp","1.9 GB","alqaglnx02r","/dev/mapper/sysvg-LogVol02","992","alqaglnx02r","Linux Red Hat","Production"
"/dev/mapper/rootvg-lv_home","ext4","/hom","5.8 GB","adc-al-lnx94","","620","adc-al-lnx94","Linux Red Hat","Preproduction"
"/dev/mapper/vg_data-lv_homesplunk","xfs","/home/splunk","4.0 GB","saho-alfrp04","","139","saho-alfrp04","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_unispool","xfs","/home/unispool","60.7 MB","co-esbgw02-pprd","","125","co-esbgw02-pprd","Linux Red Hat","Preproduction"
"/dev/mapper/datavg-data02_lv","ext4","/d02","177.0 GB","adc-al-lnx99","","599","adc-al-lnx99","Linux Red Hat","Production"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/HomeDirs","nfs4","/home/users","40.0 GB","co-esbgw01-prod","","126","co-esbgw01-prod","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_root","xfs","/","10.0 GB","saeu-lagep01","","66,85","saeu-lagep01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_exploit","xfs","/home/exploit","252.7 MB","SIAI-SRAMP02","","116","SIAI-SRAMP02","Linux Red Hat","Production"
"/dev/mapper/vgapp-lv_sdisk03","xfs","/sdisk03","10.0 GB","saag-hyodb2d01","","309,88","saag-hyodb2d01","Linux Red Hat","Development"
"eu-osaci-test:/interfaces","nfs4","/home/interfaces/OSA","20.0 GB","siai-gatwv01","","352","siai-gatwv01","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_hometmp","ext4","/home/tmp","975.9 MB","eu-lxeco-prod","","111","eu-lxeco-prod","Linux Red Hat","Production"
"/dev/mapper/vg_orabase-lv_orabase","ext4","/orabase","2.5 TB","EUD3-PR-SVXMAIN","","23 601,07","EUD3-PR-SVXMAIN","Linux Red Hat","Production"
"/dev/mapper/vg00alt-auditvol","ext4","/var/log/audit","975.9 MB","argebzstgweb02","","301","argebzstgweb02","Linux Red Hat","Preproduction"
"/dev/mapper/vg_tsmve50root-admin","xfs","/admin","60.7 MB","ai-tsmve50-pprd","","108","ai-tsmve50-pprd","Linux Red Hat","Preproduction"
"/dev/mapper/sysvg-rootlv","ext4","/","4.8 GB","ADC-AL-LNX81","","837,3","ADC-AL-LNX81","Linux Red Hat","Production"
"/dev/mapper/vg_data-lv_homesplunk","xfs","/home/splunk","4.0 GB","siai-etxsp01","","114","siai-etxsp01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_var","ext4","/var","4.8 GB","saeu-moskv01","","200","saeu-moskv01","Linux Red Hat","Preproduction"
"/dev/mapper/datavg-lv_data2","xfs","/d02","99.9 GB","adc-al-lnx52r","","653","adc-al-lnx52r","Linux Red Hat","Production"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/HomeDirs","nfs4","/home/users","40.0 GB","saeu-esbmv01","","197","saeu-esbmv01","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_root","xfs","/","10.0 GB","SAHO-ARCWV01","","149","SAHO-ARCWV01","Linux Red Hat","Preproduction"
"10.192.32.38:/AGS_NFS_01/aghybrisprod/data","nfs4","/app/ag-commerce-airgas-prod/data","650.0 GB","argebzprdpub01","","1 177","argebzprdpub01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_exploit","xfs","/home/exploit","252.7 MB","siai-rhstv52","","2 007","siai-rhstv52","Linux Red Hat","Preproduction"
"/dev/mapper/vgapp-lv_sdisk08","xfs","/sdisk08","50.0 GB","saag-hyodb2s01","","1 119,47","saag-hyodb2s01","Linux Red Hat","Preproduction"
"eu-tibcobw3-prod:/home/esb","nfs4","/eu-esb3GZ-prod/eu-tibcobw3-prod/home/esb","8.5 GB","ai-samba-prod","","114","ai-samba-prod","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_hometmp","xfs","/home/tmp","1014.0 MB","saeu-prdgp04","","122,44","saeu-prdgp04","Linux Red Hat","Production"
"10.151.24.149:/","nfs4","/home/interfaces/MYGAS","888.2 PB","siai-gatwp01","","631","siai-gatwp01","Linux Red Hat","Production"
"/dev/mapper/vg_orabkp-lv_oraback","ext4","/oraback","295.2 GB","drsaagebzprddb01","","2 116","drsaagebzprddb01","Linux Red Hat","Disaster recovery"
"/dev/mapper/vg00alt-varvol","ext4","/var","11.7 GB","argebzstgweb02","","301","argebzstgweb02","Linux Red Hat","Preproduction"
"/dev/mapper/vg_tsmveroot-lv_hometmp","xfs","/home/tmp","1014.0 MB","siai-tsmvv01","","104","siai-tsmvv01","Linux Red Hat","Preproduction"
"/dev/mapper/tmp_vg-tmp","xfs","/tmp","10.0 GB","saag-bwstp09","","1 509,45","saag-bwstp09","Linux Red Hat","Production"
"/dev/mapper/rootvg-lv_var","ext4","/var","4.8 GB","adc-al-lnx95","","604","adc-al-lnx95","Linux Red Hat","Production"
"/dev/sda1","xfs","/boot","496.7 MB","SIHO-ARCWP01","/dev/sda1","151","SIHO-ARCWP01","Linux Red Hat","Production"
"/dev/mapper/vg_data-lv_homesplunk","xfs","/home/splunk","4.0 GB","saho-alfrp02","","139","saho-alfrp02","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_var","xfs","/var","5.0 GB","saeu-esbmv01","","197","saeu-esbmv01","Linux Red Hat","Preproduction"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/HomeDirs","nfs4","/home/users","40.0 GB","saeu-prdgp05","","451,95","saeu-prdgp05","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_root","xfs","/","10.0 GB","co-esbgw01-prod","","126","co-esbgw01-prod","Linux Red Hat","Production"
"10.192.32.38:/AGS_NFS_01/aghybrisprod/data/images","nfs4","/var/www/prod/arg-hybris/images","650.0 GB","argebzprdweb03","","736","argebzprdweb03","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_exploit","xfs","/home/exploit","252.7 MB","saeu-prdgp05","","451,95","saeu-prdgp05","Linux Red Hat","Production"
"gio_dc_msdm_pprd:/vol/STD_VFEUAP01V_MP01/MSDM_Data","nfs4","/home/interfaces/SAGEX3","1024.0 MB","siai-gatwv01","","352","siai-gatwv01","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_hometmp","xfs","/home/tmp","1014.0 MB","SIAI-NTRDP02","","154","SIAI-NTRDP02","Linux Red Hat","Production"
"10.151.41.86:/italy/files","nfs4","/home/esb/interfaces/imagine/italy","888.2 PB","saeu-esbmv01","","197","saeu-esbmv01","Linux Red Hat","Preproduction"
"/dev/mapper/vg_orafra-lv_orafra","ext4","/orafra","245.9 GB","EUR3-PP-MUTMAIN","","13 491,07","EUR3-PP-MUTMAIN","Linux Red Hat","Preproduction"
"/dev/mapper/vg01-lvoracle","ext4","/u01/app/oracle","44.2 GB","drsaagebzprddb01","","2 116","drsaagebzprddb01","Linux Red Hat","Disaster recovery"
"/dev/sdb2","ext3","/cva","4.6 GB","pdc-al-lnx2","/dev/sdb2","271","pdc-al-lnx2","Linux Red Hat","Production"
"/dev/mapper/VolGroup-lv_home","ext4","/home","4.8 GB","drsaagebzprddb01","","2 116","drsaagebzprddb01","Linux Red Hat","Disaster recovery"
"/dev/sda1","ext4","/boot","476.2 MB","adc-al-lnx87","/dev/sda1","526","adc-al-lnx87","Linux Red Hat","Development"
"/dev/mapper/vg_data-lv_homesplunk","xfs","/home/splunk","4.0 GB","saai-dbadp01","","119","saai-dbadp01","Linux Red Hat","Production"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/HomeDirs","nfs4","/home/users","40.0 GB","SIAI-NTSYP02","","354","SIAI-NTSYP02","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_root","xfs","/","10.0 GB","siai-ansip01","","126","siai-ansip01","Linux Red Hat","Production"
"10.196.18.167:/oraback","nfs","/oraback","590.5 GB","argebzstgdb03","","7 136,1","argebzstgdb03","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_exploit","xfs","/home/exploit","252.7 MB","co-esbgw01-prod","","126","co-esbgw01-prod","Linux Red Hat","Production"
"lie1apd:/home/interfaceWISE","nfs4","/home/interfacesWiseDEV","5.0 GB","siai-gatwv01","","352","siai-gatwv01","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_hometmp","ext4","/home/tmp","975.9 MB","saeu-madip01","","299","saeu-madip01","Linux Red Hat","Production"
"10.152.74.60:/interfaces/out/AC_SALESTOOL","nfs4","/ETL-EU-EFS-PROD-SALESTOOL-RW-10-152.74.60","888.2 PB","ai-samba-prod","","114","ai-samba-prod","Linux Red Hat","Production"
"/dev/mapper/vg00-auditvol","ext4","/var/log/audit","1.9 GB","argebzprdpub01","","1 177","argebzprdpub01","Linux Red Hat","Production"
"/dev/mapper/root_vg-lv_home","ext4","/home","4.7 GB","us-irv-lnx04","","637","us-irv-lnx04","Linux Red Hat","Production"
"/dev/mapper/vg_data-lv_home_appli","xfs","/home/appli","45.0 GB","saeu-lagep01","","66,85","saeu-lagep01","Linux Red Hat","Production"
"/dev/mapper/root_vg-lv_var","ext4","/var","5.9 GB","sanamxmdd03","","359","sanamxmdd03","Linux Red Hat","Development"
"/dev/mapper/vg_root-lv_exploit","xfs","/home/exploit","250.7 MB","siai-etxsp01","","114","siai-etxsp01","Linux Red Hat","Production"
"/dev/nvme0n1p1","ext4","/boot","476.2 MB","adc-al-lnx148","/dev/nvme0n1p1","101,63","adc-al-lnx148","Linux Red Hat","Production"
"lie1apu:/home/interface2","nfs4","/eu-oraliGZ-pprd/lie1apu/home/interface2","1024.0 MB","ai-samba-pprd","","117","ai-samba-pprd","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_hometmp","xfs","/home/tmp","1014.0 MB","saho-archv01","","149","saho-archv01","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_acpagent","xfs","/home/acpagent","1014.0 MB","SIHO-ARCWP01","","151","SIHO-ARCWP01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_home","xfs","/home","124.7 MB","saeu-opwcp01","","633","saeu-opwcp01","Linux Red Hat","Production"
"/dev/mapper/vg00-crashvol","ext4","/var/crash","8.2 GB","argebzprdend01","","1 142","argebzprdend01","Linux Red Hat","Production"
"/dev/sda1","xfs","/boot","496.7 MB","saai-pa02p01","/dev/sda1","1 716","saai-pa02p01","Linux Red Hat","Production"
"/dev/mapper/vg_data-lv_lib_mongodb","xfs","/var/lib/mongodb","50.0 GB","siai-rhstp12","","2 157","siai-rhstp12","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_var","xfs","/var","6.5 GB","siai-gatwv01","","352","siai-gatwv01","Linux Red Hat","Preproduction"
"/dev/mapper/sdisk03_vg-sdisk03","xfs","/sdisk03","199.9 GB","saag-bwstp09","","1 509,45","saag-bwstp09","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_tmp","xfs","/tmp","1014.0 MB","co-esbgw01-prod","","126","co-esbgw01-prod","Linux Red Hat","Production"
"saagebzprddb01:/oraback","nfs4","/oraback","590.5 GB","saagebzprddb02","","8 224,47","saagebzprddb02","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_hpomuser","xfs","/home/hpomuser","124.7 MB","siai-rhstp12","","2 157","siai-rhstp12","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_admin","xfs","/admin","60.7 MB","SAAI-AWCCP02","","110","SAAI-AWCCP02","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_home","xfs","/home","124.7 MB","saeu-pprdv11","","222,45","saeu-pprdv11","Linux Red Hat","Preproduction"
"/dev/mapper/vg_data-lv_sirhrec","xfs","/home/sirhrec","15.0 GB","saho-archv01","","149","saho-archv01","Linux Red Hat","Preproduction"
"/dev/mapper/vg00-homevol","ext4","/home","2.9 GB","argebzprdend01","","1 142","argebzprdend01","Linux Red Hat","Production"
"/dev/mapper/vg_data-lv_opt_puppetlabs","xfs","/opt/puppetlabs","2.3 GB","siai-rhstv52","","2 007","siai-rhstv52","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_varlog_audit","ext4","/var/log/audit","1.4 GB","argebzstgdb02","","9 629,1","argebzstgdb02","Linux Red Hat","Preproduction"
"/dev/mapper/rhel-home","xfs","/home","5.1 GB","sanaistv01","","141","sanaistv01","Linux Red Hat","Preproduction"
"/dev/nvme0n1p2","xfs","/","100.0 GB","saag-bwstr06","/dev/nvme0n1p2","1 129,25","saag-bwstr06","Linux Red Hat","Test"
"/dev/mapper/vg_data-lv_adminbases","xfs","/admin/bases","2.0 GB","saai-paasp09","","127,98","saai-paasp09","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_tmp","xfs","/tmp","1014.0 MB","saai-autop02","","262","saai-autop02","Linux Red Hat","Production"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/AdminCentral","nfs4","/admin/central","1.7 TB","saho-alfrp04","","139","saho-alfrp04","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_hpomuser","xfs","/home/hpomuser","124.7 MB","saeu-pprdv10","","122,43","saeu-pprdv10","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_admin","xfs","/admin","60.7 MB","siai-rhstp12","","2 157","siai-rhstp12","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_home","xfs","/home","124.7 MB","SIAI-NTRDP02","","154","SIAI-NTRDP02","Linux Red Hat","Production"
"/dev/mapper/vg_data-lv_usrsap","xfs","/usr/sap","52.0 GB","saeu-ouaav02","","487","saeu-ouaav02","Linux Red Hat","Preproduction"
"/dev/mapper/vg00-lv_cva","ext4","/cva","14.6 GB","argebzprdend01","","1 142","argebzprdend01","Linux Red Hat","Production"
"/dev/sda1","ext3","/boot","193.7 MB","saif-rhelpocd01","/dev/sda1","100","saif-rhelpocd01","Linux Red Hat","Sandbox"
"/dev/mapper/vg_root-lv_var_log","xfs","/var/log","5.0 GB","saag-terraap02","","551","saag-terraap02","Linux Red Hat","Production"
"/dev/mapper/rhel-opt","xfs","/opt","5.1 GB","sanasoap03","","137","sanasoap03","Linux Red Hat","Production"
"/dev/nvme0n1p2","xfs","/","60.0 GB","sana-cstad04","/dev/nvme0n1p2","59,99","sana-cstad04","Linux Red Hat","Development"
"/dev/mapper/vg_data-lv_ctr","xfs","/home/ctr","20.0 GB","siai-etxcv01","","135","siai-etxcv01","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_tmp","xfs","/tmp","1014.0 MB","siai-probp01","","250,15","siai-probp01","Linux Red Hat","Production"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/AdminCentral","nfs4","/admin/central","1.7 TB","SAAI-SAPRP01","","105","SAAI-SAPRP01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_admin","xfs","/admin","60.7 MB","saeu-vdbwd01","","124","saeu-vdbwd01","Linux Red Hat","Development"
"/dev/mapper/vg02-lvcrs","ext4","/u01/app/crs","49.1 GB","argebzstgdb01","","4 649","argebzstgdb01","Linux Red Hat","Preproduction"
"bkpsolaris-EDC:/vol/STD_VFDCIN01_UX01/BAKP_Gsun","nfs4","/ufsdump-EDC","2.7 TB","siai-etxcp01","","135","siai-etxcp01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_home","xfs","/home","124.7 MB","co-esbgw02-pprd","","125","co-esbgw02-pprd","Linux Red Hat","Preproduction"
"/dev/mapper/vg_data-lv_zpa--connector","xfs","/opt/zscaler","10.0 GB","SAAI-SRAMP01","","116","SAAI-SRAMP01","Linux Red Hat","Production"
"/dev/mapper/vg00-rootvol","ext4","/","19.6 GB","argebzqadb01","","1 859,14","argebzqadb01","Linux Red Hat","Preproduction"
"/dev/sda2","xfs","/boot","494.7 MB","saai-autop02","/dev/sda2","262","saai-autop02","Linux Red Hat","Production"
"/dev/mapper/vg_sap-lv_hb_transfer","xfs","/sap_hb_transfer","399.8 GB","saag-bwstr06","","1 129,25","saag-bwstr06","Linux Red Hat","Test"
"/dev/mapper/rhel-tmp","xfs","/tmp","5.3 GB","sanasoav03","","141","sanasoav03","Linux Red Hat","Preproduction"
"/dev/nvme3n1","ext4","/orarestore","295.2 GB","argebzqadb01","/dev/nvme3n1","1 859,14","argebzqadb01","Linux Red Hat","Preproduction"
"/dev/mapper/vg_data-lv_data_VDB","xfs","/data/VDB","20.0 GB","saeu-vdbwd01","","124","saeu-vdbwd01","Linux Red Hat","Development"
"/dev/mapper/vg_root-lv_tmp","xfs","/tmp","1014.0 MB","saeu-esbmv01","","197","saeu-esbmv01","Linux Red Hat","Preproduction"
"/dev/mapper/appvg-lv_d08","ext4","/d08","787.3 GB","sana-aixp-ibm1-dr","","3 117","sana-aixp-ibm1-dr","Linux Red Hat","Production"
"uxadmin-alseis.eu.corp.airliquide.com:/vol/C3_PER_VUNIX/AdminCentral","nfs4","/admin/central","1.7 TB","siai-etxsv01","","114","siai-etxsv01","Linux Red Hat","Preproduction"
"/dev/mapper/vg_root-lv_admin","xfs","/admin","124.7 MB","saai-paasp09","","127,98","saai-paasp09","Linux Red Hat","Production"
"/dev/mapper/vg04-sdisk02","ext4","/sdisk02","245.9 GB","argebzqadb01","","1 859,14","argebzqadb01","Linux Red Hat","Preproduction"
"eu-esbnfs-prod:/home/esb/interfaces","nfs4","/home/esb/interfaces","115.0 GB","saeu-esbmp01","","218","saeu-esbmp01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_home","xfs","/home","124.7 MB","saif-rhelpocd02","","126","saif-rhelpocd02","Linux Red Hat","Sandbox"
"/dev/mapper/vg00-tmpvol","ext4","/tmp","9.8 GB","argebzdevend01","","226,15","argebzdevend01","Linux Red Hat","Development"
"/dev/mapper/vg_sdisk-lv_sdisk5","xfs","/sdisk05","99.9 GB","saag-bwstr06","","1 129,25","saag-bwstr06","Linux Red Hat","Test"
"/dev/mapper/rhel-var","xfs","/var","5.4 GB","sanasoav03","","141","sanasoav03","Linux Red Hat","Preproduction"
"eu-ialadinas-prod:/interfaces/salesforce","nfs4","/home/interfaces/IALADIN/salesforce","3.0 GB","siai-gatwp01","","631","siai-gatwp01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_home","xfs","/home","124.7 MB","siai-rhstp12","","2 157","siai-rhstp12","Linux Red Hat","Production"
"/dev/mapper/vg00-tmpvol","ext4","/tmp","9.7 GB","saag-hyftssp01","","692","saag-hyftssp01","Linux Red Hat","Production"
"/dev/sda2","xfs","/boot","494.7 MB","siai-etxcv01","/dev/sda2","135","siai-etxcv01","Linux Red Hat","Preproduction"
"/dev/mapper/vg_system-lv_root","ext4","/","47.1 GB","EUR3-PR-SVXADTG","","15 551,07","EUR3-PR-SVXADTG","Linux Red Hat","Production"
"/dev/mapper/sysvg-homelv","xfs","/home","23.0 GB","adc-al-lnx52r","","653","adc-al-lnx52r","Linux Red Hat","Production"
"/dev/mapper/rootvg-lv_cva","ext4","/cva","4.8 GB","adc-al-lnx86","","527","adc-al-lnx86","Linux Red Hat","Development"
"/dev/mapper/vg_data-lv_homerdsdba","xfs","/home/s_rdsdba","15.0 GB","saai-dbadp01","","119","saai-dbadp01","Linux Red Hat","Production"
"/dev/mapper/vg_root-lv_unicenter","xfs","/home/unicenter","508.7 MB","co-esbgw02-pprd","","125","co-esbgw02-pprd","Linux Red Hat","Preproduction"
